Name,Type,Product,Activity,Location,Database,Current_code,New_code
BUS_DIESEL_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,b5903f356af847d982572beeda9064b7,oh29pe1acnuq5xpeu2i5jmjul7xtkqdm
BUS_EV_SD,Construction,passenger bus,"passenger bus, battery electric - overnight charging, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,edf4bf801584423d8deed3d9df1fdd9b,4sqaj8fm2yl2r7q8vk6oo3sg2n6s41qs
BUS_EV_SD,Operation,"transport, passenger bus","transport, passenger bus, battery electric - overnight charging, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,458667fa21364aaca7defb69c67d9cb2,e1hebemm6u4exvu6lktsxpuvdzf16e6e
BUS_FC_H2_SD,Construction,passenger bus,"passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,f3f5f41a087c49e1ab66151ca9c590f9,2fvj6754rf45n025wxkuvpeny3ivqhlq
BUS_FC_H2_SD,Operation,"transport, passenger bus","transport, passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,d1f8cb70c8ee43dd9ea3fe04d64e13e7,kd9ctkl935q0ra77lgl5074hpckerxfy
BUS_GASOLINE_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,1510a043aac64a1d87b8c793a6d93e89,bda9q54hv9oywr49gwnkygfkfq6vbvif
BUS_GASOLINE_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,b5903f356af847d982572beeda9064b7,gx9cmh0zqrpw6jvxtuio46408etr234i
BUS_HY_DIESEL_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel hybrid, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,73d6d8446ae14087ba029edd361d2016,oclq8ag3m7tyrfv4pwkjf3hufutjyrcz
BUS_HY_DIESEL_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel hybrid, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,5332f69afe44454399032759e259ce93,zdq3zu8jo921jawq4y674agbdc1i1786
BUS_PROPANE_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,df10ecab3c8b4542b24417509d0c41ff,bgwiiaag90lhg1nf0rlojtqeaam6vavc
BUS_PROPANE_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,45161dec98684d15a305e943817eb7dd,0t0pmdi232tq49cksc4jj7mlcpv5wrba
CAR_BIODIESEL_B100_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,60b127be1cf94cc88303283bd2892975,p115pxa35twyhy6xu7a4kk1cq7vvj6qz
CAR_BIODIESEL_B100_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,c28ca24163554af1aa097f3672b96a3b,e388sa0he09o4eflvisabyilf8k58rol
CAR_BIODIESEL_B100_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,60b127be1cf94cc88303283bd2892975,4ooo7mlat0xmy5uuonvgau6cfgyu04mk
CAR_BIODIESEL_B100_LD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,c28ca24163554af1aa097f3672b96a3b,umdrxy3o0r6331o0wydfly8lnfzwys5g
CAR_BIODIESEL_B100_MD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,c28ca24163554af1aa097f3672b96a3b,nio0cr0gcb60w9f0lwmj5a7sygjby0c4
CAR_BIODIESEL_B100_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,60b127be1cf94cc88303283bd2892975,nd5qju2i9128eeocjtn5gls7ba67akof
CAR_BIODIESEL_B100_SD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,c28ca24163554af1aa097f3672b96a3b,tgjto9sqhna9vn9jj61b83fwutronc0r
CAR_BIODIESEL_B100_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,60b127be1cf94cc88303283bd2892975,ftd7xu8syefry4656kd3pc04gwimznxy
CAR_BIODIESEL_B20_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,60b127be1cf94cc88303283bd2892975,3trexvggru1432wuwnzk0ydb4go8n9ju
CAR_BIODIESEL_B20_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,c28ca24163554af1aa097f3672b96a3b,16hi6ii6e24ym87lejkixcz2ak9yoyy6
CAR_BIODIESEL_B20_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,60b127be1cf94cc88303283bd2892975,8wez70vupwy1dtch5xlehui3kisoxsb2
CAR_BIODIESEL_B20_LD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,c28ca24163554af1aa097f3672b96a3b,r819u7qdmwjnnco2yr1qnzq4pmf1524s
CAR_BIODIESEL_B20_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,60b127be1cf94cc88303283bd2892975,5my3cah8nvq81pa4y4w9lzowgbembruo
CAR_BIODIESEL_B20_MD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,c28ca24163554af1aa097f3672b96a3b,nrw9wktq6tisige2icdo4skugtp0y93n
CAR_BIODIESEL_B20_SD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,c28ca24163554af1aa097f3672b96a3b,2jd6qf8ew5yed49zfwitw7zy0fg489vv
CAR_BIODIESEL_B20_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,60b127be1cf94cc88303283bd2892975,68elz68hvl05fgaxobp0yw0gi98dk611
CAR_CNG_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,1bae07663fa64b808e06e7f4b25e21ae,irxh89srrrc9lybpcr1zebo8n2vvimhk
CAR_CNG_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,eb3adbab9c904606b81e86acfe07c180,ml6fljumijmxuy1iy37yx16031u8z6xd
CAR_CNG_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,1bae07663fa64b808e06e7f4b25e21ae,attpoupsb6snxfzfmn2vid1oz71qi580
CAR_CNG_LD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,eb3adbab9c904606b81e86acfe07c180,kw7vj3yf3z25kd8yp10tk0ebokrvojse
CAR_CNG_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,1bae07663fa64b808e06e7f4b25e21ae,eod38umelvwpcwwjhaerqz78b6mlvxbu
CAR_CNG_MD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,eb3adbab9c904606b81e86acfe07c180,048w6f3s40erjocgp010hykfa2q3t39y
CAR_CNG_SD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,eb3adbab9c904606b81e86acfe07c180,e7j1c4dweg182sf86mfhuivcmhoph4yk
CAR_CNG_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10.1_image_SSP2-Base_2020+truck_carculator regionalized,1bae07663fa64b808e06e7f4b25e21ae,73c7i0fl0mk732850x016175080vqewx
