Name,Type,Product,Activity,Location,Database,Current_code,New_code
AFC,Construction,"fuel cell system, 1 kWe, proton exchange membrane (PEM)","fuel cell system assembly, 1 kWe, proton exchange membrane (PEM)",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,86ed6a5b54b74a0797de79b59ad9610d,phhhxdtrjyc8or1rv7a39ze6cm7wqr06
AFC,Operation,"electricity, from residential heating system","electricity, residential, by conversion of hydrogen using fuel cell, PEM, allocated by exergy, distributed by pipeline, produced by Electrolysis, PEM using electricity from grid",CH,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,588422acbc6745c6a347d3556e52dc5d,aqb8jkmpww67lu7391uhhtdhs3lnzy70
ALKALINE_ELECTROLYSIS,Operation,"hydrogen, gaseous, 20 bar","hydrogen production, gaseous, 20 bar, from AEC electrolysis, from grid electricity",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,e96b9a636d82443cbb48ebf07597669a,m0n9mwy137gk41p4c4uowvy0accr39oc
ALKALINE_ELECTROLYSIS_PLANT,Construction,"electrolyzer, 1MWe, AEC, Balance of Plant","electrolyzer production, 1MWe, AEC, Balance of Plant",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ccb62cc4-ac13-11ef-abcb-7cb566b53d2f,sgtqc6vohayr7sezh16mcxpwxksw2r60
ALKALINE_ELECTROLYSIS_PLANT_DECOM,Construction,"used fuel cell balance of plant, 1MWe, AEC","treatment of fuel cell balance of plant, 1MWe, AEC",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ccb62cc6-ac13-11ef-99b2-7cb566b53d2f,zryjeen4xt0gheod3o3xtzkum1byovui
ALKALINE_ELECTROLYSIS_STACK,Construction,"electrolyzer, 1MWe, AEC, Stack","electrolyzer production, 1MWe, AEC, Stack",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ccb62cc3-ac13-11ef-9c35-7cb566b53d2f,rx1ktz72f4s61r5e98qh5tp0cc97x2x9
ALKALINE_ELECTROLYSIS_STACK_DECOM,Construction,"used fuel cell stack, 1MWe, AEC","treatment of fuel cell stack, 1MWe, AEC",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ccb62cc5-ac13-11ef-8d32-7cb566b53d2f,60dt42mo8n27ls075m4jexjr58fm6s69
AL_MAKING,Construction,aluminium casting facility,aluminium casting facility construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,9425121f60904bb29a319577b48dde1b,7jwlj7a7sqccbbkfli64z7e1hb5piwmk
AL_MAKING,Operation,"aluminium, primary, ingot","aluminium production, primary, ingot",CA,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,69e99b7b67e10fb59384a0dd9ef3851d,nw3kjhbr5qe98bl9oyrt8x0mxzy3290s
AL_MAKING_HR,Construction,aluminium casting facility,aluminium casting facility construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,9425121f60904bb29a319577b48dde1b,3zdiszyqlyyjl8xblzo5mn5h7gav6lbm
AL_MAKING_HR,Operation,"aluminium, primary, ingot","aluminium production, primary, ingot",CA,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,69e99b7b67e10fb59384a0dd9ef3851d,xlcw6ieosiao1vtsyi37niyfnfgdwdvb
AN_DIG,Operation,biogas,anaerobic digestion of manure,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,308824d47a54104b205925b44d7348a5,uxhxj1a8burghgej7cr788kcb2hzgklo
AN_DIG,Construction,"anaerobic digestion plant, for biowaste","anaerobic digestion plant construction, for biowaste",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,049cfd34b63f680965c3e770580f5091,453lwr0kjtj8w17gh2inghud0k9r15z9
AN_DIG_SI,Operation,biogas,anaerobic digestion of manure,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,308824d47a54104b205925b44d7348a5,5s8czi0bgaqxwripfudqx0ao3a2v8dwa
AN_DIG_SI_COGEN,Construction,"heat and power co-generation unit, 160kW electrical, common components for heat+electricity","heat and power co-generation unit construction, 160kW electrical, common components for heat+electricity",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,7efe1a54bf4cd09aaa800efce35eb677,9vhssss0651550g9eln489peojo7h3vf
AN_DIG_SI_PLANT,Construction,"anaerobic digestion plant, for biowaste","anaerobic digestion plant construction, for biowaste",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,049cfd34b63f680965c3e770580f5091,6p8ew6fpko266qv538l71zfz1nvkvo96
ATR,Operation,"hydrogen, gaseous, low pressure","hydrogen production, auto-thermal reforming",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ccb2b04b-ac13-11ef-a47c-7cb566b53d2f,pyjcbp2c0tu82h52a45lg1aw9m3k54fq
ATR_CCS,Operation,"hydrogen, gaseous, low pressure","hydrogen production, auto-thermal reforming, with CCS",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ccb2b04e-ac13-11ef-8d05-7cb566b53d2f,7o42mr385au4ebw2r55ya86uqx7t0fgq
ATR_CCS_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,55f6e4b84dedf6095f7fad55b62d3b6b,2ezl9llr4d5r3ko2sdea2i9p5728ppj6
ATR_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,hlgi74vrvmbae2yb3s0pwenv7yc04ysw
ATR_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,55f6e4b84dedf6095f7fad55b62d3b6b,4v08w7vbqd6iz76w6h5tr4r7wt1f98d2
ATR_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,0cx4hi9kn3954aln7h1vykwt37pv89p7
BATTERY,Construction,"battery, Li-ion, LiMn2O4, rechargeable, prismatic","market for battery, Li-ion, LiMn2O4, rechargeable, prismatic",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,acd80fe1e9441f55a24a3496bf9c8b39,3apzplr6juyvgk78orzqhdboqw6p91w9
BIOGAS_ATR,Operation,"hydrogen, gaseous, low pressure","hydrogen production, auto-thermal reforming, from biomethane",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ccb2b04c-ac13-11ef-8864-7cb566b53d2f,38cwdotkr66nbyuhwgliw43iwrglysj0
BIOGAS_ATR_CCS,Operation,"hydrogen, gaseous, low pressure","hydrogen production, auto-thermal reforming, from biomethane, with CCS",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ccb2b04d-ac13-11ef-ab07-7cb566b53d2f,a49v944zw9wxe5m80ggycl2ggyt2x814
BIOGAS_ATR_CCS_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,55f6e4b84dedf6095f7fad55b62d3b6b,qjxq146o2zzijn0o9zn9wucg590814y9
BIOGAS_ATR_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,nj4mcwnhb7e2oscfx8kbuwtbfy54fprz
BIOGAS_ATR_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,55f6e4b84dedf6095f7fad55b62d3b6b,njfe4bysqnnyt3blfj2w3bukl8rs3559
BIOGAS_ATR_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,vkclhjihkj7p2bd2btnchhmldsaup0r5
BIOGAS_BIOMETHANE,Construction,"chemical factory, organics","market for chemical factory, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,28431de0b265a1f1cd802620eabcd23e,ew39656fojokb5ufupotmhzwplns3069
BIOGAS_BIOMETHANE,Operation,"biomethane, from biogas upgrading, using amine scrubbing","biomethane production, from biogas upgrading, using amine scrubbing",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,013252bbf6d94fa88c60911b82b05d46,mayid3xm3xukzp5gf2zqkrfx43klqu01
BIOGAS_SMR,Operation,"hydrogen, gaseous, low pressure","hydrogen production, steam methane reforming, from biomethane",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,1c239e98633a41fb92e792a281931bf5,3p0dry7iid4sc93is7khbvlj7ydoiwe7
BIOGAS_SMR_CCS,Operation,"hydrogen, gaseous, low pressure","hydrogen production, steam methane reforming, from biomethane, with CCS",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,0842d09fb91a4768bc5a18894049657c,ipkvcm47l9uquhac4mis8130sf0k0fj1
BIOGAS_SMR_CCS_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,55f6e4b84dedf6095f7fad55b62d3b6b,zo2k58tabhbmacqqm0wal8sbgsdgnalr
BIOGAS_SMR_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,h9co73a3zvibuadtvjcyx50koutr4le9
BIOGAS_SMR_PLANT,Construction,"chemical factory, organics","chemical factory construction, organics",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,55f6e4b84dedf6095f7fad55b62d3b6b,vuz85b59y5hcva5x268t9aqxwxp7ce0s
BIOGAS_SMR_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,d030v419kg61pjnq5k4dt3hpqwvbygy9
BIOMASS_GAS_EF_H2,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,33b1d743dbd64099aa28188f88b19d16,o2ebmy6djyfq5db3axfonxwj474hyyyf
BIOMASS_GAS_EF_H2_CCS,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, with CCS, at gasification plant",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,5c87cd2fc5f948b382dfef17ef064152,58sahduv6u6xjoab30hslb35zspmm0a8
BIOMASS_GAS_EF_H2_CCS_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,8c38be5b9d9f508c3269c8bf5361d826,4ifxuvqvm82os6h2zeoe7l2jr1oxeot4
BIOMASS_GAS_EF_H2_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,7ql7fbzb1jz0sddym6h8nj7ofjobjsvw
BIOMASS_GAS_EF_H2_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,8c38be5b9d9f508c3269c8bf5361d826,pqw7x8a32ybw24dq6b7z3blkuc4nvd05
BIOMASS_GAS_EF_H2_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,7y6gk55fyshs9xutk3nj23qafpdedd8r
BIOMASS_GAS_FB_H2,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, at gasification plant",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,33b1d743dbd64099aa28188f88b19d16,69ff7qgs2n84i4df848dx86jfx6siny9
BIOMASS_GAS_FB_H2_CCS,Operation,"hydrogen, gaseous, 25 bar","hydrogen production, gaseous, 25 bar, from gasification of woody biomass in entrained flow gasifier, with CCS, at gasification plant",CAN,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,5c87cd2fc5f948b382dfef17ef064152,brp6vrxk2qwrgg68ccysnkyjyj05of31
BIOMASS_GAS_FB_H2_CCS_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,8c38be5b9d9f508c3269c8bf5361d826,7zoycma859ofl55j9panxr7cczf0h9sh
BIOMASS_GAS_FB_H2_CCS_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,b2k416i5uandibcguq560v1yyhvm5uhf
BIOMASS_GAS_FB_H2_PLANT,Construction,synthetic gas factory,synthetic gas factory construction,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,8c38be5b9d9f508c3269c8bf5361d826,iiurm3b0an6i611zsha5mdpafecof4jc
BIOMASS_GAS_FB_H2_TANK,Construction,"liquid storage tank, chemicals, organics","market for liquid storage tank, chemicals, organics",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,c253abbfd26ff52d77501af73f5997c5,fmbonidjcxdnloaocxknyxr6udxg207a
BUS_BIODIESEL_B100_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3e75872811dc4ef3a16d4ff78dcb6fd3,1boimzxaokg1y8jjhasnqcv1z0uvyq40
BUS_BIODIESEL_B100_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,2fbe6745a44b4f169f6d46c8aa3f5b5e,u44bqqbm7oq7mg956sqgk5yxk1rr09e1
BUS_BIODIESEL_B20_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,2fbe6745a44b4f169f6d46c8aa3f5b5e,yfg5s3cuzzfj1mkjnubzsyjz285150ug
BUS_BIODIESEL_B20_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3e75872811dc4ef3a16d4ff78dcb6fd3,rxscx92zuyhh1u4ohrzio7zlkr1aiffk
BUS_CNG_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,125585082b024e2caad892a11d1d6998,jpvgtzkr7v6kuklkxtymf9zwl8ruh9xz
BUS_CNG_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,37e1d969685f43a1a22eed9b171daa1d,lrsfs6yfl0y8f7lkwambdcnomhvj2kfl
BUS_DIESEL_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,2fbe6745a44b4f169f6d46c8aa3f5b5e,6694k92rb92egqb8dzs87kfamfctzpt5
BUS_DIESEL_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3e75872811dc4ef3a16d4ff78dcb6fd3,ombrak490es9brni80xqxuybh1vkvsny
BUS_EV_SD,Construction,passenger bus,"passenger bus, battery electric - overnight charging, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,8f6e47c852a8468a92665696fe1f15de,qo7d1t0la6tjnj24bbv1jybychcrg19p
BUS_EV_SD,Operation,"transport, passenger bus","transport, passenger bus, battery electric - overnight charging, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,e7fb763fcf1e4c959162391c568aabc1,qoe523tp9xtw17xpi7eewjcj0f3370qx
BUS_FC_CH4_SD,Construction,passenger bus,"passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ef67d7df10e64f46bf7f6f8c16dbbe0d,c44ilgcl9f42ny1fgtqsnyz9rigw5i5l
BUS_FC_CH4_SD,Operation,"transport, passenger bus","transport, passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,adc55330b300433581af7dc8e25a05d1,csincvhqqa9yebovfnkk1n91lu5t7olw
BUS_FC_H2_SD,Construction,passenger bus,"passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ef67d7df10e64f46bf7f6f8c16dbbe0d,inzdjyop4xdkq7bartmm3d1atphg14a7
BUS_FC_H2_SD,Operation,"transport, passenger bus","transport, passenger bus, fuel cell electric, 13m double deck urban bus",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,adc55330b300433581af7dc8e25a05d1,ecmnlp6t7p3cs2yaeshe6suvmc01q88w
BUS_GASOLINE_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,2fbe6745a44b4f169f6d46c8aa3f5b5e,7e894771qs3lxz24bazfnkymofikt3iy
BUS_GASOLINE_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3e75872811dc4ef3a16d4ff78dcb6fd3,sbkgbfuoz9k56g0e8soc8qk7rylqcheh
BUS_HY_DIESEL_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, diesel hybrid, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,22ae3e8e698342f19294ad647674fc95,29dcg4jngernm4f017dz6dxqbr05ovwh
BUS_HY_DIESEL_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, diesel hybrid, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,73c31bc414d74e4f8302f02716b77699,ox9eq8wjxnu1ytm3avq3n23fy2cuyos1
BUS_PROPANE_SD,Operation,"transport, passenger bus, EURO-VI","transport, passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,125585082b024e2caad892a11d1d6998,ft0rizv9ybn1cnp29tsdqo0fucx4nr2q
BUS_PROPANE_SD,Construction,"Passenger bus, EURO-VI","Passenger bus, compressed gas, 13m double deck urban bus, EURO-VI",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,37e1d969685f43a1a22eed9b171daa1d,4vrcbu803rtn7x6q1nr47cx1belqwnuj
CAR_BIODIESEL_B100_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,cngm5oxasz0supmc1ne1c6pwwucy5nv1
CAR_BIODIESEL_B100_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,bz15mcgobhd372xxzgvzq61ic0kswacd
CAR_BIODIESEL_B100_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,3yc9pcyibgjshwo257i3ywhavd22hkq4
CAR_BIODIESEL_B100_LD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,cxmeoef0ahlsh3nneky66h18n1ajowqf
CAR_BIODIESEL_B100_MD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,q068y6esj3zyrji2ifxtmt2as8lwrn7c
CAR_BIODIESEL_B100_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,y6x245z82wh5i4rer52balr9ebcxcd8c
CAR_BIODIESEL_B100_SD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,ie08ax569z2onkr59hxsv85hc69hkxtj
CAR_BIODIESEL_B100_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,j13ffo2h27yixp56ugwjy9c559eoer1l
CAR_BIODIESEL_B20_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,yfigoxzyrkodoe4n04x15xh9alkc5apq
CAR_BIODIESEL_B20_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,3tt5costm89v6v7g837d40ah8j9n1zvv
CAR_BIODIESEL_B20_LD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,tbf4z8ilp9zt7xlcdyzzxibs37lkjt1j
CAR_BIODIESEL_B20_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,0ld7yw7wruq3uwg9kke3mpoi7nxskk5k
CAR_BIODIESEL_B20_MD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,v7bc3yaqdz1wtc23qkoud5hw25ym131g
CAR_BIODIESEL_B20_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,wb65i552adrt01nlz0yejhza8jgbdiea
CAR_BIODIESEL_B20_SD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,d7935a8e9f6c45f9a7ceb515ab72f9f3,tklj5dxbu6li5h64td0jwpxjddfqkme3
CAR_BIODIESEL_B20_SD,Construction,"Passenger car, EURO-6ab","Passenger car, diesel, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ce25afbbc8284283abb27075f5c64c55,eewiapm5vy33oxby76wblfihqa5b90rd
CAR_CNG_ELD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,72bb6192426843c3a04896d3bddedbb4,f00qaviya736s4xdmhtjfhx52egy3e7q
CAR_CNG_ELD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,9bc1735d8c834cdfb4ec9d83c93b2371,tamp0825b8f45tpens11ayitmmpux7ud
CAR_CNG_LD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,72bb6192426843c3a04896d3bddedbb4,uezir6s7thvnazzempu25kmcrvt38q6z
CAR_CNG_LD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,9bc1735d8c834cdfb4ec9d83c93b2371,waafpd30px4ksmn0lcr01ffja4b096ib
CAR_CNG_MD,Operation,"transport, passenger car, EURO-6ab","transport, passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,72bb6192426843c3a04896d3bddedbb4,o0z550cvptwfdygxk8qe9orfd0t18cns
CAR_CNG_MD,Construction,"Passenger car, EURO-6ab","Passenger car, compressed gas, Medium, EURO-6ab",RER,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,9bc1735d8c834cdfb4ec9d83c93b2371,t21l9ypey2r7mb2fo6ao5y9seorb7fy4
